# z=200.0
# H0:67.4 omega_m:0.314885968880016 omega_b:0.049309230511847414 omega_nu:0.0014201463404145906 w:-1.0 wa:0.0 sigma8(z=0):0.03365144806932789
# koh d_cdm d_b d_gamma d_neutrino d_nu d_tot d_nonu d_tot_de Weyl v_newt_cdm v_newt_b v_b_cdm
4.783565e+01 7.389119e-01 3.775276e-01 3.910748e-09 3.888594e-09 6.155627e-08 6.756570e-01 6.820650e-01 6.756570e-01 -3.258229e-06 6.655274e-01 5.904629e-01 4.278659e-06
5.113340e+01 6.535651e-01 3.338003e-01 3.027024e-09 3.009885e-09 -1.243971e-08 5.975974e-01 6.032650e-01 5.975974e-01 -2.881801e-06 5.886498e-01 5.219491e-01 3.556729e-06
5.465849e+01 5.780129e-01 2.950898e-01 2.342713e-09 2.329456e-09 -3.178086e-08 5.284958e-01 5.335081e-01 5.284958e-01 -2.548572e-06 5.205949e-01 4.612950e-01 2.958156e-06
5.842660e+01 5.111398e-01 2.608249e-01 1.812884e-09 1.802632e-09 6.384470e-10 4.673322e-01 4.717644e-01 4.673322e-01 -2.253622e-06 4.603578e-01 4.076056e-01 2.461814e-06
6.245448e+01 4.519559e-01 2.304985e-01 1.402711e-09 1.394785e-09 4.250561e-09 4.132011e-01 4.171199e-01 4.132011e-01 -1.992585e-06 4.070469e-01 3.600865e-01 2.050186e-06
6.676003e+01 3.995835e-01 2.036611e-01 1.085211e-09 1.079084e-09 7.863521e-09 3.652997e-01 3.687642e-01 3.652997e-01 -1.761589e-06 3.598717e-01 3.180336e-01 1.708756e-06
7.136241e+01 3.532441e-01 1.799141e-01 8.394738e-10 8.347395e-10 1.820738e-08 3.229162e-01 3.259787e-01 3.229162e-01 -1.557203e-06 3.181307e-01 2.808221e-01 1.425492e-06
7.628207e+01 3.122475e-01 1.589037e-01 6.493022e-10 6.456446e-10 7.953768e-10 2.854190e-01 2.881260e-01 2.854190e-01 -1.376380e-06 2.812023e-01 2.478981e-01 1.190424e-06
8.154089e+01 2.759818e-01 1.403167e-01 5.021491e-10 4.993242e-10 -7.051322e-10 2.522489e-01 2.546412e-01 2.522489e-01 -1.216423e-06 2.485354e-01 2.187708e-01 9.952890e-07
8.716224e+01 2.439047e-01 1.238753e-01 3.882967e-10 3.861156e-10 -2.738116e-09 2.229096e-01 2.250236e-01 2.229096e-01 -1.074940e-06 2.196413e-01 1.930049e-01 8.332432e-07
9.317113e+01 2.155354e-01 1.093333e-01 3.002194e-10 2.985360e-10 4.440501e-10 1.969614e-01 1.988294e-01 1.969614e-01 -9.498095e-07 1.940871e-01 1.702148e-01 6.986155e-07
9.959426e+01 1.904480e-01 9.647244e-02 2.320900e-10 2.307912e-10 1.898764e-10 1.740150e-01 1.756653e-01 1.740150e-01 -8.391547e-07 1.714892e-01 1.500587e-01 5.867082e-07
1.064602e+02 1.682653e-01 8.509959e-02 1.793970e-10 1.783953e-10 -1.576921e-09 1.537251e-01 1.551830e-01 1.537251e-01 -7.413105e-07 1.515076e-01 1.322339e-01 4.936303e-07
1.137995e+02 1.486528e-01 7.504349e-02 1.386477e-10 1.378755e-10 4.991306e-11 1.357860e-01 1.370738e-01 1.357860e-01 -6.548027e-07 1.338412e-01 1.164722e-01 4.161587e-07
1.216447e+02 1.313146e-01 6.615251e-02 1.071387e-10 1.065438e-10 8.470088e-10 1.199270e-01 1.210644e-01 1.199270e-01 -5.783256e-07 1.182234e-01 1.025361e-01 3.516239e-07
1.300308e+02 1.159885e-01 5.829238e-02 8.277778e-11 8.231969e-11 -2.174879e-09 1.059083e-01 1.069127e-01 1.059083e-01 -5.107228e-07 1.044179e-01 9.021535e-02 2.978148e-07
1.389950e+02 1.024422e-01 5.134419e-02 6.394566e-11 6.359315e-11 1.246259e-09 9.351741e-02 9.440432e-02 9.351741e-02 -4.509701e-07 9.221571e-02 7.932360e-02 2.529005e-07
1.485772e+02 9.047022e-02 4.520267e-02 4.938948e-11 4.911841e-11 1.340684e-09 8.256643e-02 8.334948e-02 8.256643e-02 -3.981611e-07 8.143153e-02 6.969606e-02 2.153640e-07
1.588200e+02 7.989057e-02 3.977466e-02 3.813987e-11 3.793160e-11 -6.551405e-11 7.288893e-02 7.358021e-02 7.288893e-02 -3.514932e-07 7.190152e-02 6.118686e-02 1.839493e-07
1.697689e+02 7.054218e-02 3.497768e-02 2.944693e-11 2.928706e-11 7.702073e-10 6.433758e-02 6.494776e-02 6.433758e-02 -3.102559e-07 6.348058e-02 5.366686e-02 1.576159e-07
1.814726e+02 6.228250e-02 3.073878e-02 2.273061e-11 2.260802e-11 1.189355e-09 5.678204e-02 5.732056e-02 5.678204e-02 -2.738207e-07 5.604031e-02 4.702186e-02 1.355019e-07
1.939831e+02 5.498538e-02 2.699338e-02 1.754224e-11 1.744835e-11 -4.784879e-10 5.010693e-02 5.058214e-02 5.010693e-02 -2.416313e-07 4.946708e-02 4.115081e-02 1.168933e-07
2.073562e+02 4.853921e-02 2.368436e-02 1.353488e-11 1.346307e-11 -2.608101e-10 4.421017e-02 4.462946e-02 4.421017e-02 -2.131953e-07 4.366037e-02 3.596435e-02 1.011985e-07
2.216511e+02 4.284525e-02 2.076122e-02 1.044024e-11 1.038539e-11 -4.006814e-11 3.900147e-02 3.937136e-02 3.900147e-02 -1.880773e-07 3.853123e-02 3.138349e-02 8.792717e-08
2.369315e+02 3.781614e-02 1.817929e-02 8.050868e-12 8.009057e-12 -1.468096e-10 3.440094e-02 3.472720e-02 3.440094e-02 -1.658921e-07 3.400096e-02 2.733841e-02 7.667309e-08
2.532654e+02 3.337462e-02 1.589908e-02 6.206409e-12 6.174596e-12 -2.221810e-10 3.033793e-02 3.062566e-02 3.033793e-02 -1.462990e-07 3.000000e-02 2.376740e-02 6.709935e-08
2.707253e+02 2.945235e-02 1.388568e-02 4.782896e-12 4.758746e-12 1.861966e-10 2.674996e-02 2.700366e-02 2.674996e-02 -1.289967e-07 2.646679e-02 2.061599e-02 5.892659e-08
2.893888e+02 2.598890e-02 1.210826e-02 3.684518e-12 3.666233e-12 -7.934153e-11 2.358178e-02 2.380543e-02 2.358178e-02 -1.137187e-07 2.334690e-02 1.783606e-02 5.192308e-08
3.093391e+02 2.293085e-02 1.053956e-02 2.837230e-12 2.823426e-12 2.862143e-11 2.078454e-02 2.098166e-02 2.078454e-02 -1.002295e-07 2.059220e-02 1.538518e-02 4.589653e-08
3.306646e+02 2.023096e-02 9.155535e-03 2.183816e-12 2.173431e-12 -3.166626e-11 1.831505e-02 1.848876e-02 1.831505e-02 -8.832092e-08 1.816016e-02 1.322590e-02 4.068736e-08
3.534603e+02 1.784745e-02 7.934944e-03 1.680071e-12 1.672288e-12 -3.464736e-11 1.613515e-02 1.628818e-02 1.613515e-02 -7.780874e-08 1.601317e-02 1.132524e-02 3.616302e-08
3.778275e+02 1.574342e-02 6.859050e-03 1.291846e-12 1.286039e-12 3.576985e-11 1.421110e-02 1.434588e-02 1.421110e-02 -6.853035e-08 1.411797e-02 9.654152e-03 3.221346e-08
4.038747e+02 1.388623e-02 5.911331e-03 9.927624e-13 9.884531e-13 -1.492461e-12 1.251308e-02 1.263175e-02 1.251308e-02 -6.034196e-08 1.244519e-02 8.187062e-03 2.874726e-08
4.317174e+02 1.224705e-02 5.077224e-03 7.624509e-13 7.592718e-13 -3.543994e-12 1.101475e-02 1.111921e-02 1.101475e-02 -5.311657e-08 1.096885e-02 6.901489e-03 2.568847e-08
4.614796e+02 1.080041e-02 4.343899e-03 5.851812e-13 5.828520e-13 2.707286e-11 9.692848e-03 9.784775e-03 9.692848e-03 -4.674194e-08 9.666030e-03 5.777677e-03 2.297407e-08
4.932936e+02 9.523768e-03 3.700064e-03 4.488095e-13 4.471165e-13 4.825515e-13 8.526812e-03 8.607681e-03 8.526812e-03 -4.111895e-08 8.516445e-03 4.798270e-03 2.055176e-08
5.273008e+02 8.397252e-03 3.135782e-03 3.439617e-13 3.427427e-13 6.628041e-12 7.498489e-03 7.569605e-03 7.498489e-03 -3.616006e-08 7.502190e-03 3.948023e-03 1.837825e-08
5.636525e+02 7.403280e-03 2.642309e-03 2.634036e-13 2.625351e-13 -5.535098e-12 6.591846e-03 6.654363e-03 6.591846e-03 -3.178794e-08 6.607450e-03 3.213528e-03 1.641781e-08
6.025102e+02 6.526329e-03 2.211958e-03 2.015528e-13 2.009420e-13 -1.003582e-11 5.792725e-03 5.847663e-03 5.792725e-03 -2.793433e-08 5.818252e-03 2.582973e-03 1.464105e-08
6.440467e+02 5.752686e-03 1.837963e-03 1.541034e-13 1.536799e-13 1.395802e-11 5.088626e-03 5.136887e-03 5.088626e-03 -2.453894e-08 5.122260e-03 2.045904e-03 1.302399e-08
6.884467e+02 5.070241e-03 1.514361e-03 1.177341e-13 1.174455e-13 -2.688448e-12 4.468510e-03 4.510890e-03 4.468510e-03 -2.154855e-08 4.508578e-03 1.593008e-03 1.154723e-08
7.359076e+02 4.468301e-03 1.235881e-03 8.988426e-14 8.969150e-14 4.294983e-12 3.922628e-03 3.959830e-03 3.922628e-03 -1.891614e-08 3.967585e-03 1.215898e-03 1.019531e-08
7.866404e+02 3.937420e-03 9.978476e-04 6.858009e-14 6.845426e-14 -2.733645e-12 3.442368e-03 3.475015e-03 3.442368e-03 -1.660017e-08 3.490786e-03 9.069123e-04 8.956119e-09
8.408707e+02 3.469259e-03 7.960785e-04 5.230068e-14 5.222067e-14 1.337039e-12 3.020116e-03 3.048759e-03 3.020116e-03 -1.456394e-08 3.070680e-03 6.589152e-04 7.820426e-09
8.988395e+02 3.056457e-03 6.267983e-04 3.987459e-14 3.982516e-14 -1.046160e-12 2.649139e-03 2.674263e-03 2.649139e-03 -1.277497e-08 2.700640e-03 4.651148e-04 6.781443e-09
9.608047e+02 2.692511e-03 4.865531e-04 3.040000e-14 3.037035e-14 -6.633912e-13 2.323471e-03 2.345507e-03 2.323471e-03 -1.120450e-08 2.374814e-03 3.188949e-04 5.834392e-09
1.027042e+03 2.371683e-03 3.721325e-04 2.318304e-14 2.316565e-14 -5.642660e-13 2.037821e-03 2.057147e-03 2.037821e-03 -9.827007e-09 2.088029e-03 2.136769e-04 4.976086e-09
1.097845e+03 2.088906e-03 2.805001e-04 1.769027e-14 1.768010e-14 2.196215e-12 1.787485e-03 1.804437e-03 1.787485e-03 -8.619810e-09 1.835713e-03 1.428254e-04 4.204474e-09
1.173530e+03 1.839703e-03 2.087354e-04 1.351202e-14 1.350581e-14 -5.825139e-13 1.568273e-03 1.583147e-03 1.568273e-03 -7.562703e-09 1.613817e-03 9.961606e-05 3.518149e-09
1.254432e+03 1.620126e-03 1.539930e-04 1.033409e-14 1.032987e-14 -1.541516e-12 1.376444e-03 1.389498e-03 1.376444e-03 -6.637643e-09 1.418759e-03 7.728812e-05 2.915808e-09
1.340911e+03 1.426682e-03 1.134830e-04 7.915951e-15 7.912646e-15 1.230401e-12 1.208649e-03 1.220112e-03 1.208649e-03 -5.828482e-09 1.247360e-03 6.919882e-05 2.395683e-09
1.433352e+03 1.256290e-03 8.447967e-05 6.073931e-15 6.071043e-15 2.386958e-13 1.061890e-03 1.071961e-03 1.061890e-03 -5.120763e-09 1.096801e-03 6.909101e-05 1.954980e-09
1.532166e+03 1.106225e-03 6.436148e-05 4.668219e-15 4.665605e-15 3.628676e-13 9.334835e-04 9.423367e-04 9.334835e-04 -4.501549e-09 9.645778e-04 7.146400e-05 1.589372e-09
1.637792e+03 9.740802e-04 5.068440e-05 3.592811e-15 3.590506e-15 1.076769e-12 8.210402e-04 8.288270e-04 8.210402e-04 -3.959312e-09 8.484667e-04 7.200860e-05 1.292659e-09
1.750700e+03 8.577269e-04 4.128183e-05 2.767698e-15 2.765792e-15 -2.545729e-13 7.224457e-04 7.292973e-04 7.224457e-04 -3.483859e-09 7.464940e-04 6.802681e-05 1.056676e-09
1.871392e+03 7.552850e-04 3.437698e-05 2.132768e-15 2.131329e-15 2.271554e-13 6.358533e-04 6.418838e-04 6.358533e-04 -3.066283e-09 6.569122e-04 5.871569e-05 8.715731e-10
2.000404e+03 6.650931e-04 2.868226e-05 1.643019e-15 1.642050e-15 -7.879625e-14 5.596755e-04 5.649835e-04 5.596755e-04 -2.698930e-09 5.781796e-04 4.517032e-05 7.265103e-10
2.138310e+03 5.856843e-04 2.345274e-05 1.264776e-15 1.264213e-15 3.655341e-14 4.925718e-04 4.972434e-04 4.925718e-04 -2.375335e-09 5.089439e-04 2.997975e-05 6.107410e-10
2.285724e+03 5.157653e-04 1.846010e-05 9.727276e-16 9.724584e-16 -2.458240e-13 4.334268e-04 4.375375e-04 4.334268e-04 -2.090120e-09 4.480259e-04 1.638040e-05 5.149063e-10
2.443299e+03 4.541969e-04 1.386741e-05 7.476284e-16 7.475262e-16 2.564130e-13 3.813152e-04 3.849316e-04 3.813152e-04 -1.838821e-09 3.944034e-04 7.104712e-06 4.322094e-10
2.611738e+03 3.999775e-04 1.001596e-05 5.745898e-16 5.745485e-16 -1.941152e-13 3.354538e-04 3.386353e-04 3.354538e-04 -1.617663e-09 3.471933e-04 3.282157e-06 3.590389e-10
2.791789e+03 3.522270e-04 7.179206e-06 4.418841e-16 4.418410e-16 -1.375828e-13 2.951506e-04 2.979499e-04 2.951506e-04 -1.423309e-09 3.056307e-04 3.904800e-06 2.946828e-10
2.984252e+03 3.101727e-04 5.375617e-06 3.401840e-16 3.401234e-16 2.190226e-13 2.597635e-04 2.622271e-04 2.597635e-04 -1.252661e-09 2.690475e-04 6.291792e-06 2.400720e-10
3.189984e+03 2.731353e-04 4.332507e-06 2.621213e-16 2.620576e-16 -2.002299e-14 2.286829e-04 2.308517e-04 2.286829e-04 -1.102780e-09 2.368539e-04 7.545433e-06 1.960001e-10
3.409899e+03 2.405172e-04 3.630643e-06 2.020129e-16 2.019665e-16 -7.830959e-14 2.013446e-04 2.032541e-04 2.013446e-04 -9.709464e-10 2.085239e-04 6.281288e-06 1.617170e-10
3.644974e+03 2.117915e-04 2.946630e-06 1.556110e-16 1.555889e-16 3.143499e-14 1.772584e-04 1.789395e-04 1.772584e-04 -8.547953e-10 1.835887e-04 3.409586e-06 1.347829e-10
3.896255e+03 1.864937e-04 2.218216e-06 1.197928e-16 1.197864e-16 1.088271e-13 1.560268e-04 1.575065e-04 1.560268e-04 -7.524099e-10 1.616351e-04 1.128650e-06 1.123233e-10
4.164860e+03 1.642144e-04 1.591020e-06 9.221331e-17 9.220955e-17 -9.292882e-15 1.373307e-04 1.386332e-04 1.373307e-04 -6.622517e-10 1.423035e-04 7.604107e-07 9.266443e-11
4.451981e+03 1.445933e-04 1.192997e-06 7.102189e-17 7.101535e-17 -7.645541e-14 1.208894e-04 1.220359e-04 1.208894e-04 -5.829666e-10 1.252819e-04 1.509066e-06 7.580483e-11
6.289314e+03 7.478533e-05 2.821002e-07 1.833125e-17 1.833291e-17 0.000000e+00 6.242222e-05 6.301422e-05 6.242222e-05 0.000000e+00 6.474517e-05 2.378323e-07 2.840263e-11
8.884912e+03 3.867984e-05 6.670642e-08 4.731417e-18 4.732712e-18 0.000000e+00 3.223220e-05 3.253789e-05 3.223220e-05 0.000000e+00 3.346003e-05 3.748294e-08 1.064193e-11
1.255171e+04 2.000566e-05 1.577364e-08 1.221210e-18 1.221768e-18 0.000000e+00 1.664335e-05 1.680119e-05 1.664335e-05 0.000000e+00 1.729200e-05 5.907400e-09 3.987329e-12
1.773180e+04 1.034716e-05 3.729890e-09 3.152026e-19 3.154041e-19 0.000000e+00 8.593926e-06 8.675429e-06 8.593926e-06 0.000000e+00 8.936432e-06 9.310203e-10 1.493976e-12
2.504972e+04 5.351672e-06 8.819832e-10 8.135590e-20 8.142281e-20 0.000000e+00 4.437541e-06 4.479626e-06 4.437541e-06 0.000000e+00 4.618310e-06 1.467310e-10 5.597647e-13
3.538773e+04 2.767947e-06 2.085569e-10 2.099850e-20 2.101961e-20 0.000000e+00 2.291359e-06 2.313090e-06 2.291359e-06 0.000000e+00 2.386723e-06 2.312516e-11 2.097332e-13
4.999224e+04 1.431614e-06 4.931610e-11 5.419853e-21 5.426295e-21 0.000000e+00 1.183161e-06 1.194382e-06 1.183161e-06 0.000000e+00 1.233448e-06 3.644579e-12 7.858306e-14
7.062402e+04 7.404474e-07 1.166146e-11 1.398900e-21 1.400819e-21 0.000000e+00 6.109347e-07 6.167287e-07 6.109347e-07 0.000000e+00 6.374408e-07 5.743944e-13 2.944358e-14
9.977054e+04 3.829680e-07 2.757511e-12 3.610656e-22 3.616269e-22 0.000000e+00 3.154609e-07 3.184527e-07 3.154609e-07 0.000000e+00 3.294267e-07 9.052592e-14 1.103195e-14
1.409458e+05 1.980755e-07 6.520508e-13 9.319343e-23 9.335540e-23 0.000000e+00 1.628907e-07 1.644356e-07 1.628907e-07 0.000000e+00 1.702463e-07 1.426710e-14 4.133463e-15
1.991141e+05 1.024469e-07 1.541863e-13 2.405385e-23 2.410006e-23 0.000000e+00 8.410992e-08 8.490760e-08 8.410992e-08 0.000000e+00 8.798256e-08 2.248529e-15 1.548730e-15
2.812885e+05 5.298675e-08 3.645943e-14 6.208459e-24 6.221524e-24 0.000000e+00 4.343082e-08 4.384271e-08 4.343082e-08 0.000000e+00 4.546901e-08 3.543735e-16 5.802799e-16
3.973762e+05 2.740536e-08 8.621327e-15 1.602445e-24 1.606111e-24 0.000000e+00 2.242584e-08 2.263853e-08 2.242584e-08 0.000000e+00 2.349819e-08 5.585011e-17 2.174199e-16
5.613733e+05 1.417437e-08 2.038630e-15 4.136017e-25 4.146237e-25 0.000000e+00 1.157976e-08 1.168958e-08 1.157976e-08 0.000000e+00 1.214377e-08 8.802110e-18 8.146311e-17
7.930519e+05 7.331149e-09 4.820616e-16 1.067534e-25 1.070367e-25 0.000000e+00 5.979301e-09 6.036007e-09 5.979301e-09 0.000000e+00 6.275846e-09 1.387233e-18 3.052268e-17
1.120344e+06 3.791755e-09 1.139900e-16 2.755376e-26 2.763195e-26 0.000000e+00 3.087459e-09 3.116740e-09 3.087459e-09 0.000000e+00 3.243331e-09 2.186313e-19 1.143627e-17
1.582710e+06 1.961140e-09 2.695448e-17 7.111809e-27 7.133295e-27 0.000000e+00 1.594234e-09 1.609353e-09 1.594234e-09 0.000000e+00 1.676139e-09 3.445681e-20 4.284954e-18
2.235894e+06 1.014324e-09 6.373753e-18 1.835606e-27 1.841488e-27 0.000000e+00 8.231951e-10 8.310022e-10 8.231951e-10 0.000000e+00 8.662217e-10 5.430475e-21 1.605491e-18
3.158648e+06 5.246203e-10 1.507160e-18 4.737821e-28 4.753873e-28 0.000000e+00 4.250633e-10 4.290945e-10 4.250633e-10 0.000000e+00 4.476597e-10 8.558558e-22 6.015471e-19
4.462221e+06 2.713397e-10 3.563885e-19 1.222863e-28 1.227231e-28 0.000000e+00 2.194848e-10 2.215663e-10 2.194848e-10 0.000000e+00 2.313486e-10 1.348849e-22 2.253883e-19
6.303778e+06 1.403401e-10 8.427289e-20 3.156292e-29 3.168144e-29 0.000000e+00 1.133327e-10 1.144075e-10 1.133327e-10 0.000000e+00 1.195600e-10 2.125818e-23 8.444872e-20
8.905346e+06 7.258550e-11 1.992747e-20 8.146600e-30 8.178687e-30 0.000000e+00 5.852023e-11 5.907522e-11 5.852023e-11 0.000000e+00 6.178809e-11 3.350340e-24 3.164134e-20
1.258058e+07 3.754206e-11 4.712120e-21 2.102692e-30 2.111360e-30 0.000000e+00 3.021738e-11 3.050396e-11 3.021738e-11 0.000000e+00 3.193182e-11 5.280216e-25 1.185541e-20
1.777258e+07 1.941719e-11 1.114245e-21 5.427189e-31 5.450558e-31 0.000000e+00 1.560298e-11 1.575096e-11 1.560298e-11 0.000000e+00 1.650223e-11 8.321745e-26 4.441997e-21
2.510733e+07 1.004280e-11 2.634783e-22 1.400794e-31 1.407083e-31 0.000000e+00 8.056722e-12 8.133131e-12 8.056722e-12 0.000000e+00 8.528281e-12 1.311527e-26 1.664332e-21
3.546911e+07 5.194251e-12 6.230301e-23 3.615542e-32 3.632439e-32 0.000000e+00 4.160152e-12 4.199606e-12 4.160152e-12 0.000000e+00 4.407379e-12 2.066997e-27 6.235937e-22
5.010721e+07 2.686527e-12 1.473239e-23 9.331956e-33 9.377282e-33 0.000000e+00 2.148127e-12 2.168500e-12 2.148127e-12 0.000000e+00 2.277715e-12 3.257637e-28 2.336487e-22
7.078645e+07 1.389503e-12 3.483674e-24 2.408640e-33 2.420782e-33 0.000000e+00 1.109202e-12 1.119722e-12 1.109202e-12 0.000000e+00 1.177113e-12 5.134114e-29 8.754375e-23
1.000000e+08 7.186670e-13 8.237619e-25 6.216862e-34 6.249342e-34 0.000000e+00 5.727454e-13 5.781772e-13 5.727454e-13 0.000000e+00 6.083271e-13 8.091485e-30 3.280098e-23
